SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
18-Jan-2017,43,41442,41171,43274,42993,38147,609,4781,0,11503,0,6,8,-1022,999,-204,143,-1009,1000,-201,149
18-Jan-2017,44,39016,38773,40756,40499,35921,609,4781,0,11503,0,7,10,-1022,1000,-111,261,-1008,1000,-103,262
18-Jan-2017,45,36670,36417,38306,38047,33723,608,4781,0,11503,0,4,5,-1022,999,-10,243,-1008,1000,-12,243
18-Jan-2017,46,34581,34361,36279,36045,31741,606,4781,0,11503,0,9,8,-1021,999,-68,250,-1009,1000,-65,247
18-Jan-2017,47,32330,32100,33963,33726,29664,607,4781,0,11503,0,12,14,-1021,999,82,245,-1008,1000,89,250
18-Jan-2017,48,30807,30621,32795,32605,28279,608,4781,0,11503,0,367,392,-1021,1000,162,369,-1008,1000,163,372
19-Jan-2017,1,30392,30269,32998,32957,27961,611,4781,0,11503,0,985,1010,-1021,1000,247,452,-1008,1000,252,456
19-Jan-2017,2,30795,30670,33831,33698,28458,613,4781,0,11503,0,1415,1416,-1021,1000,297,499,-1008,1000,297,498
19-Jan-2017,3,30564,30395,33588,33414,28251,606,4781,0,11503,0,1403,1408,-1021,1000,298,499,-1008,1000,297,498
19-Jan-2017,4,29978,29792,33216,33032,27711,599,4781,0,11503,0,1617,1628,-1021,999,298,499,-1008,1000,297,498
19-Jan-2017,5,29485,29326,32721,32669,27288,586,4781,0,11503,0,1615,1731,-1021,999,297,499,-1008,1000,297,499
19-Jan-2017,6,29302,29174,32749,32890,27105,572,4781,0,11503,0,1825,2068,-1022,1000,297,499,-1008,1000,297,498
19-Jan-2017,7,28924,28783,32413,32508,26686,584,4781,0,11503,0,1868,2113,-1021,999,297,499,-1008,1000,297,498
19-Jan-2017,8,28476,28312,31949,32138,26254,596,4781,0,11503,0,1852,2214,-1021,1000,282,499,-1008,1000,281,498
19-Jan-2017,9,28270,28112,31731,31925,26083,597,4781,0,11503,0,1840,2201,-1021,999,293,499,-1008,1000,293,498
19-Jan-2017,10,28384,28240,31824,32026,26203,597,4781,0,11503,0,1819,2167,-1021,1000,293,499,-1008,1000,293,498
19-Jan-2017,11,28991,28982,32418,32401,26792,596,4781,0,11503,0,1806,1808,-1021,594,293,499,-1008,574,293,498
19-Jan-2017,12,30364,30302,33576,33452,28060,594,4781,0,11503,0,1591,1565,-1021,508,292,499,-1008,489,292,498
19-Jan-2017,13,33843,33839,36312,36329,31276,561,4781,0,11503,0,426,389,-1021,-422,294,499,-1008,-446,294,498
19-Jan-2017,14,37396,37356,39518,39481,34531,527,4781,0,11503,0,15,15,-1022,-485,297,484,-1008,-487,297,482
19-Jan-2017,15,41748,41703,44083,44060,38452,524,4781,0,11503,0,10,9,-1022,-703,247,359,-1008,-710,240,354
19-Jan-2017,16,43860,43670,46205,46026,40310,521,4781,2,11503,0,12,13,-1021,-712,99,262,-1008,-713,92,262
19-Jan-2017,17,44673,44439,47035,46825,41005,519,4781,111,11503,0,9,7,-1022,-712,-19,305,-1008,-713,-21,304
19-Jan-2017,18,44485,44214,46833,46576,40902,516,4781,358,11503,0,14,19,-1022,-712,60,236,-1008,-713,63,233
19-Jan-2017,19,44903,44692,47250,47055,41314,521,4781,728,11503,0,13,19,-1022,-712,26,186,-1008,-713,22,186
19-Jan-2017,20,44803,44526,47204,46941,41179,526,4781,1190,11503,0,14,18,-1022,-712,-53,101,-1008,-713,-52,96
19-Jan-2017,21,44294,43985,46738,46449,40641,546,4781,1650,11503,0,10,15,-1022,-712,-53,-47,-1008,-713,-52,-53
19-Jan-2017,22,43878,43581,46384,46100,40204,566,4781,2050,11503,0,10,15,-1022,-712,-57,-105,-1008,-713,-57,-105
19-Jan-2017,23,43532,43225,46071,45780,39811,580,4781,2440,11503,0,10,15,-1022,-712,-39,-156,-1008,-713,-39,-159
19-Jan-2017,24,43261,42983,45852,45588,39512,594,4781,2570,11503,0,10,15,-1022,-712,-56,-191,-1008,-713,-55,-192
19-Jan-2017,25,43092,42813,45747,45487,39344,591,4781,2690,11503,0,10,15,-1022,-712,-121,-190,-1008,-713,-125,-191
19-Jan-2017,26,42826,42507,45561,45255,39055,588,4781,2610,11503,0,10,15,-1022,-712,-167,-224,-1008,-712,-165,-224
19-Jan-2017,27,42739,42458,45444,45171,38968,569,4781,2560,11503,0,8,13,-1022,-713,-131,-231,-1008,-713,-125,-232
19-Jan-2017,28,42660,42439,45259,45048,38908,549,4781,2280,11503,0,5,11,-1022,-713,-26,-233,-1008,-712,-24,-233
19-Jan-2017,29,43050,42804,45626,45393,39298,531,4781,1840,11503,0,5,10,-1022,-713,-26,-210,-1008,-713,-26,-210
19-Jan-2017,30,43301,43038,45871,45619,39538,513,4781,1390,11503,0,5,9,-1022,-712,-23,-208,-1008,-713,-23,-206
19-Jan-2017,31,43694,43464,46291,46077,39887,509,4781,923,11503,0,5,9,-1022,-712,-116,-142,-1008,-713,-119,-141
19-Jan-2017,32,44928,44699,47565,47405,41041,505,4781,512,11503,0,9,9,-1022,-655,-213,-138,-1008,-629,-216,-140
19-Jan-2017,33,45953,45815,47973,47822,41917,512,4781,225,11503,0,11,12,-921,248,-287,-201,-904,261,-287,-201
19-Jan-2017,34,47688,47467,49672,49446,43422,518,4781,0,11503,44,9,14,-916,304,-310,-149,-905,323,-312,-147
19-Jan-2017,35,48337,48016,50225,49896,43971,526,4781,0,11503,49,10,10,-627,984,-429,-222,-607,994,-431,-228
19-Jan-2017,36,48278,47990,50323,50041,43950,533,4781,0,11503,49,8,12,-609,1000,-456,-372,-609,1000,-454,-377
19-Jan-2017,37,48018,47762,50510,50254,43751,532,4781,0,11503,8,9,14,-939,999,-456,-488,-935,1000,-454,-490
19-Jan-2017,38,47889,47589,50312,49987,43642,530,4781,0,11503,0,10,10,-952,1000,-399,-462,-933,1000,-393,-459
19-Jan-2017,39,47776,47456,49798,49466,43638,528,4781,0,11503,0,13,14,-608,999,-384,-417,-593,1000,-386,-414
19-Jan-2017,40,47026,46625,48956,48559,42977,526,4781,0,11503,0,10,11,-586,999,-454,-280,-596,1000,-451,-274
19-Jan-2017,41,45566,45186,47818,47426,41568,524,4781,0,11503,0,8,9,-1020,1000,-425,-199,-1008,1000,-423,-198
19-Jan-2017,42,43725,43337,45932,45531,39904,522,4781,0,11503,0,10,15,-1021,1000,-438,-138,-1008,1000,-436,-135
19-Jan-2017,43,41632,41244,43708,43300,37990,520,4781,0,11503,0,9,9,-1021,1000,-336,-110,-1008,1000,-327,-110
19-Jan-2017,44,39310,38969,41256,40901,35886,518,4781,0,11503,0,10,15,-1021,1000,-185,-130,-1008,1000,-176,-131
19-Jan-2017,45,36906,36545,38709,38336,33636,507,4781,0,11503,0,8,10,-1021,1000,-70,-104,-1008,1000,-65,-103
19-Jan-2017,46,34815,34509,36474,36155,31634,495,4781,0,11503,0,6,9,-1021,999,64,-32,-1008,1000,67,-26
19-Jan-2017,47,32589,32277,34225,33907,29577,497,4781,0,11503,0,15,19,-1021,1000,99,56,-1008,1000,105,56
19-Jan-2017,48,31352,31113,33064,32980,28473,498,4781,0,11503,0,91,103,-1021,1001,229,75,-1008,1000,232,77
20-Jan-2017,1,30977,30767,33551,33386,28179,497,4781,0,11503,0,953,988,-1021,999,287,192,-1004,1000,288,197
20-Jan-2017,2,31304,31092,34091,33869,28549,496,4781,0,11503,0,1165,1165,-1022,999,295,342,-1008,1000,295,347
20-Jan-2017,3,31033,30789,34197,33958,28306,492,4781,0,11503,0,1543,1558,-1021,1000,295,476,-1008,1000,295,479
20-Jan-2017,4,30429,30173,33688,33428,27756,487,4781,0,11503,0,1638,1643,-1021,999,295,499,-1008,1000,295,499
20-Jan-2017,5,29913,29677,33419,33307,27306,486,4781,0,11503,0,1884,2018,-1022,999,295,498,-1008,1000,295,498
20-Jan-2017,6,29863,29635,33365,33259,27219,484,4781,0,11503,0,1881,2013,-1021,1000,295,484,-1008,1000,295,484
20-Jan-2017,7,29579,29272,33068,33008,26915,487,4781,0,11503,0,1868,2125,-1021,999,295,497,-1008,1000,295,498
20-Jan-2017,8,29130,28827,32610,32662,26475,490,4781,0,11503,0,1858,2223,-1022,1000,295,499,-1008,1000,295,499
20-Jan-2017,9,28749,28521,32215,32410,26132,501,4781,0,11503,0,1845,2276,-1021,1000,295,499,-1008,1000,295,498
20-Jan-2017,10,28857,28655,32309,32609,26249,511,4781,0,11503,0,1830,2343,-1022,1000,295,499,-1008,1000,295,498
20-Jan-2017,11,29598,29421,32871,33055,26975,518,4781,0,11503,0,1652,2031,-1021,619,295,499,-1008,601,295,498
20-Jan-2017,12,30924,30804,34148,34106,28147,524,4781,0,11503,0,1603,1708,-1021,569,296,499,-1008,561,296,499
20-Jan-2017,13,34301,34240,36278,36230,31257,523,4781,0,11503,0,355,317,-1022,150,297,499,-1008,137,297,498
20-Jan-2017,14,37746,37648,39381,39275,34435,521,4781,0,11503,0,13,15,-1022,128,294,425,-1008,123,293,420
20-Jan-2017,15,41907,41815,44135,44180,38191,527,4781,0,11503,117,10,7,-1021,-597,195,276,-1008,-629,187,271
20-Jan-2017,16,43991,43729,46336,46084,40041,533,4781,14,11503,199,11,9,-1022,-712,35,127,-1008,-713,27,122
20-Jan-2017,17,44807,44486,47246,46938,40755,545,4781,189,11503,199,12,15,-1022,-712,-93,61,-1008,-712,-94,61
20-Jan-2017,18,44532,44223,46922,46619,40540,557,4781,707,11503,191,13,15,-1022,-712,-43,68,-1008,-713,-38,68
20-Jan-2017,19,44568,44348,46800,46767,40537,572,4781,1450,11503,166,13,18,-1022,-544,-53,60,-1008,-535,-58,58
20-Jan-2017,20,44191,43868,46494,46358,40150,587,4781,2190,11503,121,13,12,-1022,-533,-135,17,-1008,-533,-136,16
20-Jan-2017,21,43542,43215,45971,45840,39489,597,4781,2910,11503,0,14,18,-1022,-533,-185,-75,-1008,-534,-183,-80
20-Jan-2017,22,42813,42489,45268,45134,38740,606,4781,3570,11503,0,15,20,-1022,-533,-168,-117,-1008,-533,-167,-117
20-Jan-2017,23,42130,41832,44489,44187,38022,604,4781,4050,11503,0,12,16,-1022,-410,-168,-147,-1008,-406,-167,-148
20-Jan-2017,24,41609,41307,43968,43683,37455,602,4781,4360,11503,0,5,11,-1022,-392,-231,-109,-1008,-380,-234,-107
20-Jan-2017,25,41325,40987,43319,43536,37163,607,4781,4530,11503,0,5,11,-1022,-4,-269,-94,-1008,-1,-267,-96
20-Jan-2017,26,40816,40484,42856,43081,36659,611,4781,4410,11503,0,5,11,-1022,0,-269,-144,-1008,-1,-267,-145
20-Jan-2017,27,40570,40289,42979,42960,36433,610,4781,4210,11503,0,5,9,-1022,-453,-223,-106,-1008,-476,-216,-105
20-Jan-2017,28,40501,40232,42773,42731,36396,608,4781,3850,11503,0,5,11,-1022,-491,-87,-67,-1008,-476,-81,-66
20-Jan-2017,29,40733,40524,42531,43043,36683,602,4781,3240,11503,0,6,11,-1022,-6,-90,-74,-1008,-1,-91,-74
20-Jan-2017,30,41033,40818,42849,43360,37002,595,4781,2580,11503,0,5,9,-1022,0,-102,-87,-1008,-1,-101,-89
20-Jan-2017,31,41598,41325,43977,43838,37558,608,4781,1780,11503,0,5,9,-1022,-586,-23,-143,-1008,-615,-17,-144
20-Jan-2017,32,42852,42626,45348,45135,38786,621,4781,898,11503,0,5,7,-1022,-710,32,-159,-1008,-707,28,-160
20-Jan-2017,33,43928,43714,46143,45928,39737,641,4781,243,11503,0,7,9,-1022,-363,-115,-108,-1008,-355,-121,-107
20-Jan-2017,34,45869,45751,48210,48121,41513,661,4781,10,11503,0,6,4,-1021,-339,-224,-151,-1008,-327,-227,-155
20-Jan-2017,35,47626,47450,49880,49708,43200,688,4781,0,11503,0,7,12,-1021,790,-337,-289,-1008,832,-341,-294
20-Jan-2017,36,47922,47651,50408,50132,43509,715,4781,0,11503,0,6,9,-1021,999,-448,-411,-1008,1000,-448,-412
20-Jan-2017,37,47602,47314,50024,49718,43264,734,4781,0,11503,0,10,9,-1021,1000,-456,-335,-1008,1001,-454,-331
20-Jan-2017,38,47306,46782,49629,49094,42994,752,4781,0,11503,0,13,19,-1021,1000,-450,-239,-1008,1000,-448,-236
20-Jan-2017,39,46274,45966,48595,48279,42117,777,4781,0,11503,0,12,15,-1021,1000,-453,-235,-1008,1000,-450,-235
20-Jan-2017,40,44989,44676,47180,46850,40950,801,4781,0,11503,0,9,14,-1021,1000,-410,-151,-1008,1000,-408,-146
20-Jan-2017,41,43539,43266,45565,45281,39586,820,4781,0,11503,0,3,5,-1021,1000,-382,-20,-1008,1000,-375,-19
20-Jan-2017,42,41550,41287,43470,43201,37829,838,4781,0,11503,0,5,11,-1021,1000,-234,-60,-1008,1000,-226,-61
20-Jan-2017,43,39705,39458,41538,41288,36176,844,4781,0,11503,0,5,10,-1021,999,-151,-56,-1008,1000,-150,-56
20-Jan-2017,44,37766,37499,39474,39191,34400,849,4781,0,11503,0,5,6,-1021,1000,-82,14,-1008,1000,-73,20
20-Jan-2017,45,35833,35613,37459,37234,32568,848,4781,0,11503,0,5,10,-1021,1000,68,162,-1008,1000,70,166
20-Jan-2017,46,34194,33938,35823,35560,30962,847,4781,0,11503,0,8,10,-1021,1000,127,254,-1008,1000,130,255
20-Jan-2017,47,32135,31906,33770,33535,29060,867,4781,0,11503,0,15,18,-1020,1000,224,246,-1008,1000,227,248
20-Jan-2017,48,30926,30769,32760,32591,27987,887,4781,0,11503,0,213,249,-1021,999,242,311,-1008,1001,241,312
21-Jan-2017,1,30551,30387,33494,33489,27730,878,4781,0,11503,0,1322,1490,-1021,988,254,390,-1008,990,255,395
21-Jan-2017,2,30731,30614,33817,33946,27970,869,4781,0,11503,0,1465,1625,-1021,1015,295,495,-1008,1017,296,496
21-Jan-2017,3,30337,30187,33526,33523,27662,856,4781,0,11503,0,1568,1724,-1021,977,297,499,-1008,979,297,499
21-Jan-2017,4,29561,29430,32738,32754,26984,842,4781,0,11503,0,1556,1712,-1021,993,297,499,-1008,994,297,499
21-Jan-2017,5,28964,28853,32131,32166,26461,821,4781,0,11503,0,1546,1701,-1021,1007,297,499,-1008,1009,297,499
21-Jan-2017,6,28796,28684,32202,32384,26283,800,4781,0,11503,0,1785,2087,-1021,1006,297,499,-1008,1008,297,499
21-Jan-2017,7,28319,28175,31801,32058,25794,819,4781,0,11503,0,1861,2271,-1021,1000,297,499,-1008,1000,297,499
21-Jan-2017,8,27700,27578,31172,31559,25183,838,4781,0,11503,0,1851,2369,-1021,999,297,499,-1008,1000,297,499
21-Jan-2017,9,27320,27212,30785,31186,24867,853,4781,0,11503,0,1844,2362,-1021,1000,297,499,-1008,1000,297,499
21-Jan-2017,10,27189,27092,30639,31051,24757,868,4781,0,11503,0,1830,2347,-1020,999,297,499,-1008,1000,297,499
21-Jan-2017,11,27310,27260,30748,31205,24892,862,4781,0,11503,0,1817,2333,-1021,999,297,499,-1008,1000,297,499
21-Jan-2017,12,27789,27754,31086,31538,25301,855,4781,0,11503,0,1676,2173,-1021,1001,297,499,-1008,1000,296,499
21-Jan-2017,13,29145,29145,31520,31767,26561,823,4781,0,11503,0,755,983,-1020,1004,297,499,-1008,1006,297,499
21-Jan-2017,14,30405,30386,32044,32165,27770,790,4781,0,11503,0,18,167,-1021,1013,279,499,-1008,1015,275,499
21-Jan-2017,15,32328,32340,33954,34113,29494,783,4781,0,11503,0,6,161,-1020,1018,191,480,-1008,1023,186,480
21-Jan-2017,16,33792,33783,35418,35557,30821,776,4781,3,11503,0,5,162,-1021,1012,110,497,-1008,1012,110,496
21-Jan-2017,17,35694,35759,37321,37533,32567,776,4781,135,11503,0,6,162,-1021,1018,156,467,-1008,1020,158,466
21-Jan-2017,18,37603,37627,39234,39256,34333,776,4781,464,11503,19,10,17,-1021,1039,167,422,-1008,1039,166,418
21-Jan-2017,19,38949,38975,40582,40600,35557,794,4781,1020,11503,205,12,14,-1021,981,158,279,-1008,981,155,274
21-Jan-2017,20,39328,39362,40962,40990,35879,812,4781,1510,11503,208,13,16,-1021,991,93,130,-1008,994,91,124
21-Jan-2017,21,39493,39542,41128,41171,35946,808,4781,1940,11503,208,14,16,-1021,1005,59,47,-1008,1007,56,45
21-Jan-2017,22,39353,39405,41001,41046,35754,804,4781,2210,11503,198,11,14,-1022,995,-15,10,-1008,996,-16,10
21-Jan-2017,23,39455,39436,41153,41136,35787,818,4781,2440,11503,136,9,11,-1021,1040,27,-68,-1008,1044,29,-74
21-Jan-2017,24,39443,39447,41253,41259,35754,831,4781,2550,11503,109,9,11,-1021,1011,-45,-135,-1008,1012,-51,-135
21-Jan-2017,25,39483,39448,41365,41321,35795,828,4781,2490,11503,14,8,10,-1022,1036,-136,-116,-1008,1038,-136,-115
21-Jan-2017,26,39305,39266,41214,41167,35644,824,4781,2440,11503,0,8,10,-1021,1024,-168,-112,-1008,1025,-167,-112
21-Jan-2017,27,39086,39030,40973,40907,35489,810,4781,2250,11503,0,8,11,-1022,1043,-145,-112,-1008,1045,-143,-112
21-Jan-2017,28,38868,38839,40673,40632,35348,795,4781,1950,11503,0,5,8,-1021,1003,-76,-103,-1008,1003,-71,-103
21-Jan-2017,29,38812,38759,40507,40447,35327,783,4781,1710,11503,0,5,8,-1022,982,27,-68,-1008,983,30,-67
21-Jan-2017,30,38908,38889,40594,40569,35424,770,4781,1310,11503,0,5,9,-1021,990,38,-60,-1008,990,38,-60
21-Jan-2017,31,39345,39324,41020,40992,35825,780,4781,856,11503,0,5,9,-1022,707,57,-48,-1008,696,56,-47
21-Jan-2017,32,39931,39935,41588,41586,36407,790,4781,453,11503,0,5,9,-1021,710,25,-31,-1006,722,24,-31
21-Jan-2017,33,41237,41293,42016,42063,37570,791,4781,157,11503,0,5,9,-129,986,-32,-13,-90,988,-36,-13
21-Jan-2017,34,43607,43695,44466,44587,39649,791,4781,0,11503,64,12,9,-86,1013,-99,-62,-91,1019,-101,-67
21-Jan-2017,35,45878,45808,46923,46863,41666,767,4781,0,11503,119,13,9,759,999,-221,-211,791,998,-228,-216
21-Jan-2017,36,46254,46089,47538,47376,42025,742,4781,0,11503,124,12,11,882,1025,-316,-356,855,1026,-316,-360
21-Jan-2017,37,45773,45592,47180,47003,41615,713,4781,0,11503,98,11,11,599,993,-376,-420,598,994,-378,-423
21-Jan-2017,38,44787,44584,46204,45993,40668,684,4781,0,11503,0,9,11,635,998,-376,-432,596,1004,-370,-429
21-Jan-2017,39,43599,43362,45407,45701,39616,669,4781,0,11503,0,9,13,-480,1021,-314,-405,-488,1022,-314,-403
21-Jan-2017,40,42219,41962,44022,44231,38352,653,4781,0,11503,0,7,7,-536,999,-374,-286,-547,1000,-373,-281
21-Jan-2017,41,41083,40868,43196,42963,37274,634,4781,0,11503,0,5,8,-1019,1000,-352,-137,-1008,1000,-347,-132
21-Jan-2017,42,39794,39392,41704,41286,36163,614,4781,0,11503,0,5,9,-1021,999,-253,-31,-1008,1000,-248,-27
21-Jan-2017,43,38213,37916,40042,39734,34705,606,4781,0,11503,0,4,5,-1021,1000,-204,85,-1008,1000,-202,87
21-Jan-2017,44,36650,36429,38443,38208,33259,598,4781,0,11503,0,5,8,-1021,1017,-167,68,-1008,1021,-161,65
21-Jan-2017,45,35115,34870,36799,36546,31799,589,4781,0,11503,0,5,9,-1021,1007,-39,-19,-1008,1008,-35,-20
21-Jan-2017,46,33976,33768,35606,35391,30648,579,4781,0,11503,0,9,11,-1021,1023,36,23,-1008,1025,38,26
21-Jan-2017,47,32328,32112,33959,33734,29115,551,4781,0,11503,0,10,10,-1021,1023,72,73,-1008,1025,72,75
21-Jan-2017,48,31260,31084,32889,32704,28158,523,4781,0,11503,0,8,9,-1021,1017,77,91,-1008,1018,78,92
22-Jan-2017,1,30862,30715,32491,32335,27853,515,4781,0,11503,0,8,9,-1021,1004,78,163,-1008,1006,78,168
22-Jan-2017,2,31053,30932,32687,32562,28155,507,4781,0,11503,0,13,18,-1021,1024,142,312,-1008,1027,146,317
22-Jan-2017,3,30595,30438,32034,32357,27801,514,4781,0,11503,0,89,307,-750,1021,179,457,-730,1024,179,461
22-Jan-2017,4,29724,29579,31760,32291,27017,520,4781,0,11503,0,707,1100,-729,1006,256,499,-732,1007,260,499
22-Jan-2017,5,29098,28986,31871,32122,26454,528,4781,0,11503,0,1152,1525,-1021,1015,293,499,-1008,1016,294,499
22-Jan-2017,6,28920,28821,31801,32082,26227,536,4781,0,11503,0,1260,1649,-1021,1037,293,499,-1008,1040,294,499
22-Jan-2017,7,28539,28393,31653,31848,25712,530,4781,0,11503,0,1492,1806,-1022,1012,293,499,-1008,1013,293,499
22-Jan-2017,8,27878,27732,31213,31344,25044,523,4781,0,11503,0,1713,2000,-1022,1001,293,488,-1008,1000,294,486
22-Jan-2017,9,27395,27287,30808,30970,24633,517,4781,0,11503,0,1791,2071,-1022,1000,293,387,-1008,1000,293,382
22-Jan-2017,10,27138,27056,30535,30728,24421,510,4781,0,11503,0,1775,2060,-1022,999,293,308,-1008,1000,294,307
22-Jan-2017,11,27096,26993,30474,30760,24394,498,4781,0,11503,0,1756,2155,-1022,999,293,339,-1008,1000,293,340
22-Jan-2017,12,27269,27176,30624,31047,24542,485,4781,0,11503,0,1733,2242,-1022,1000,292,410,-1008,1000,292,414
22-Jan-2017,13,28101,28005,31064,31465,25323,467,4781,0,11503,0,1341,1846,-1022,1000,295,491,-1009,1000,294,493
22-Jan-2017,14,28795,28690,31661,32074,25988,449,4781,0,11503,0,1244,1662,-1022,1008,297,465,-1009,1010,297,461
22-Jan-2017,15,29933,29844,32283,32458,27032,445,4781,0,11503,0,728,964,-1022,1027,297,392,-1008,1029,297,392
22-Jan-2017,16,30801,30703,32599,32623,27839,441,4781,5,11503,0,176,306,-1022,991,277,450,-1009,992,273,453
22-Jan-2017,17,32305,32238,33734,34018,29249,442,4781,155,11503,0,15,171,-814,1023,214,475,-793,1025,212,474
22-Jan-2017,18,34131,34043,35460,35672,30962,443,4781,499,11503,0,15,171,-714,1005,214,406,-706,1005,213,402
22-Jan-2017,19,35915,35844,37242,37472,32597,454,4781,1020,11503,0,14,119,-713,1012,214,259,-706,1014,212,254
22-Jan-2017,20,36973,36882,38306,38512,33508,464,4781,1530,11503,0,20,18,-713,971,160,150,-706,972,154,146
22-Jan-2017,21,37933,37826,39266,39433,34317,484,4781,1970,11503,0,19,22,-714,970,71,66,-706,972,70,63
22-Jan-2017,22,38297,38184,39748,39846,34586,503,4781,2370,11503,0,17,19,-783,969,91,-51,-784,970,91,-56
22-Jan-2017,23,38692,38536,40448,40287,34880,516,4781,2590,11503,0,15,17,-1021,997,106,-120,-1008,998,106,-121
22-Jan-2017,24,38887,38762,40645,40515,34999,529,4781,2720,11503,0,14,17,-1021,981,38,-123,-1008,985,32,-123
22-Jan-2017,25,39213,39077,41027,40886,35289,538,4781,2840,11503,0,14,17,-1021,1027,-64,-115,-1008,1030,-65,-115
22-Jan-2017,26,39326,39178,41169,41011,35360,546,4781,2700,11503,0,13,11,-1021,1016,-93,-116,-1008,1016,-93,-115
22-Jan-2017,27,39255,39094,41078,40911,35300,535,4781,2490,11503,0,12,13,-1022,1000,-114,-75,-1008,1000,-114,-74
22-Jan-2017,28,39097,38919,40884,40701,35189,524,4781,2260,11503,0,10,18,-1022,965,-98,-57,-1008,969,-96,-57
22-Jan-2017,29,39267,39100,41010,40988,35394,511,4781,1920,11503,0,10,166,-1021,1013,-48,-64,-1007,1016,-45,-64
22-Jan-2017,30,39479,39308,41208,41182,35622,498,4781,1470,11503,0,10,166,-1021,1016,-40,-58,-1007,1018,-40,-56
22-Jan-2017,31,40120,39975,41789,41788,36237,482,4781,1020,11503,0,8,162,-1021,1018,-40,15,-1007,1019,-40,18
22-Jan-2017,32,41033,40906,42681,42721,37143,465,4781,517,11503,8,10,163,-998,1001,-40,19,-968,1002,-40,19
22-Jan-2017,33,42457,42401,43182,43135,38410,472,4781,181,11503,42,16,20,233,720,-109,86,269,706,-115,90
22-Jan-2017,34,44981,44930,45854,45808,40689,478,4781,28,11503,89,16,11,277,694,-257,167,267,699,-261,167
22-Jan-2017,35,46887,46723,47815,47650,42464,481,4781,0,11503,165,8,6,882,946,-320,62,900,955,-320,56
22-Jan-2017,36,47061,46845,48112,47901,42658,483,4781,0,11503,185,9,7,987,959,-374,-68,964,960,-377,-73
22-Jan-2017,37,46372,46129,47603,47355,42067,485,4781,0,11503,187,14,11,646,980,-440,-177,640,980,-439,-179
22-Jan-2017,38,45505,45250,46725,46473,41253,487,4781,0,11503,187,13,18,664,993,-415,-192,622,997,-414,-192
22-Jan-2017,39,44522,44220,45951,45664,40377,481,4781,0,11503,86,13,15,-195,1009,-455,-166,-192,1009,-454,-164
22-Jan-2017,40,43474,43184,44817,44569,39416,475,4781,0,11503,0,11,14,-167,995,-424,-141,-195,997,-419,-143
22-Jan-2017,41,42213,41921,44391,44093,38242,470,4781,0,11503,0,9,9,-1017,1002,-362,-190,-1008,1002,-362,-190
22-Jan-2017,42,40537,40250,42665,42355,36778,464,4781,0,11503,0,6,9,-1022,975,-377,-123,-1008,976,-370,-119
22-Jan-2017,43,39101,38794,40996,40669,35487,461,4781,0,11503,0,5,3,-1021,992,-236,-33,-1008,995,-229,-32
22-Jan-2017,44,37208,36863,39018,38660,33795,457,4781,0,11503,0,6,9,-1022,970,-126,-56,-1008,970,-119,-58
22-Jan-2017,45,35395,34965,37075,36759,32137,452,4781,0,11503,0,5,125,-1021,979,38,-54,-1008,981,43,-54
22-Jan-2017,46,33323,33020,34991,34830,30129,447,4781,0,11503,0,8,164,-1022,972,106,-38,-1008,975,106,-34
22-Jan-2017,47,31218,30944,32855,32728,28190,452,4781,0,11503,0,16,172,-1021,975,92,88,-1008,975,91,93
22-Jan-2017,48,30002,29784,31802,31833,27108,457,4781,0,11503,0,178,471,-1022,989,101,217,-1008,990,101,220
23-Jan-2017,1,29823,29637,32300,32574,27028,457,4781,0,11503,0,855,1330,-1022,988,109,259,-1005,990,110,260
